  -0.231008  -0.036259   0.586170                   0.9607             -0.0074              0.7002              -0.163267  -0.019307   0.490347
  -0.231008  -0.031425   0.586170                   0.9629             -0.0054              0.6920              -0.163267  -0.016733   0.491634
  -0.231008  -0.026589   0.586169                   0.9649             -0.0038              0.6849              -0.163267  -0.014158   0.492921
  -0.231008  -0.021755   0.586169                   0.9666             -0.0026              0.6789              -0.163267  -0.011584   0.494208
  -0.231008  -0.016921   0.586169                   0.9680             -0.0017              0.6740              -0.163267  -0.009010   0.495495
  -0.231008  -0.012087   0.586169                   0.9690             -0.0010              0.6704              -0.163267  -0.006436   0.496782
  -0.231008  -0.007251   0.586169                   0.9697             -0.0006              0.6679              -0.163267  -0.003861   0.498069
  -0.231008  -0.002417   0.586169                   0.9701             -0.0002              0.6667              -0.163267  -0.001287   0.499356
  -0.231008   0.002417   0.586170                   0.9701              0.0002              0.6667              -0.163267   0.001287   0.500644
  -0.231008   0.007251   0.586170                   0.9697              0.0006              0.6679              -0.163267   0.003861   0.501931
  -0.231008   0.012087   0.586169                   0.9690              0.0010              0.6704              -0.163267   0.006436   0.503218
  -0.231008   0.016921   0.586169                   0.9680              0.0017              0.6740              -0.163267   0.009010   0.504505
  -0.231008   0.021755   0.586169                   0.9666              0.0026              0.6789              -0.163267   0.011584   0.505792
  -0.231008   0.026589   0.586169                   0.9649              0.0038              0.6849              -0.163267   0.014158   0.507079
  -0.231008   0.031425   0.586169                   0.9629              0.0054              0.6920              -0.163267   0.016733   0.508366
  -0.231008   0.036259   0.586169                   0.9607              0.0074              0.7002              -0.163267   0.019307   0.509653
  -0.231008   0.041093   0.586170                   0.9583              0.0100              0.7095              -0.163267   0.021881   0.510941
  -0.231008   0.045927   0.586170                   0.9557              0.0130              0.7199              -0.163267   0.024455   0.512228
  -0.231008   0.050762   0.586169                   0.9530              0.0166              0.7312              -0.163267   0.027030   0.513515
  -0.231008   0.055596   0.586169                   0.9501              0.0208              0.7435              -0.163267   0.029604   0.514802
  -0.231008   0.060430   0.586169                   0.9472              0.0257              0.7568              -0.163267   0.032178   0.516089
  -0.231008   0.065264   0.586169                   0.9444              0.0313              0.7709              -0.163267   0.034752   0.517376
  -0.231008   0.070100   0.586169                   0.9415              0.0375              0.7858              -0.163267   0.037327   0.518663
  -0.231008   0.074934   0.586169                   0.9388              0.0445              0.8016              -0.163267   0.039901   0.519950
  -0.231008   0.079768   0.586170                   0.9362              0.0522              0.8181              -0.163267   0.042475   0.521238
  -0.231008   0.084604   0.586169                   0.9339              0.0607              0.8354              -0.163267   0.045050   0.522525
  -0.231008   0.089438   0.586169                   0.9317              0.0699              0.8533              -0.163267   0.047624   0.523812
  -0.231008   0.094272   0.586169                   0.9299              0.0799              0.8720              -0.163267   0.050198   0.525099
  -0.231008   0.099106   0.586169                   0.9284              0.0907              0.8913              -0.163267   0.052772   0.526386
  -0.231008   0.103942   0.586169                   0.9273              0.1022              0.9112              -0.163267   0.055347   0.527673
  -0.231008   0.108776   0.586169                   0.9266              0.1144              0.9317              -0.163267   0.057921   0.528960
  -0.231008   0.113610   0.586170                   0.9264              0.1275              0.9528              -0.163267   0.060495   0.530248
  -0.231008   0.118444   0.586170                   0.9268              0.1412              0.9744              -0.163267   0.063069   0.531535
  -0.231008   0.123280   0.586169                   0.9277              0.1557              0.9966              -0.163267   0.065644   0.532822
